#name	name2
XR_001738961.1	DCAF17
XM_006712768.1	DCAF17
XM_017003525.2	DYNC1I2
NM_001271790.2	DYNC1I2
NM_001271788.2	DYNC1I2
NM_001320882.2	DYNC1I2
NM_001271786.2	DYNC1I2
NM_001378.3	DYNC1I2
XM_006712347.4	DYNC1I2
NM_001320884.2	DYNC1I2
NM_001271789.2	DYNC1I2
NM_001320883.2	DYNC1I2
NM_001271787.2	DYNC1I2
NM_001271785.2	DYNC1I2
NM_003705.5	SLC25A12
NR_047549.1	SLC25A12
XM_011512070.3	SLC25A12
XR_001739774.1	LOC107985960
XR_001739773.2	LOC107985960
XR_001739775.2	LOC107985960
XR_001739776.1	LOC107985960
XR_001739777.1	LOC107985960
XR_001739778.1	LOC107985960
NM_001316306.2	ITGA6
XM_017004006.1	ITGA6
XM_017004008.1	ITGA6
XM_017004005.1	ITGA6
XM_017004007.1	ITGA6
NM_001365529.2	ITGA6
NM_001365530.2	ITGA6
NM_001079818.3	ITGA6
NM_000210.4	ITGA6
NR_103731.1	PDK1
XR_001738774.2	PDK1
XR_922943.2	PDK1
XR_001738773.1	PDK1
XR_922942.2	PDK1
XR_001738771.1	PDK1
XR_922944.2	PDK1
XR_001738772.2	PDK1
XM_017004324.1	MAP3K20
NM_133646.3	MAP3K20
NM_016653.3	MAP3K20
XM_017004323.1	MAP3K20
XM_005246640.2	MAP3K20
NR_033882.1	MAP3K20-AS1
XR_001739793.1	LOC107985961
NM_001017371.5	SP3
NM_003111.4	SP3
NM_001172712.1	SP3
NM_013341.5	OLA1
NM_001328688.2	OLA1
NM_001011708.3	OLA1
NM_001033045.4	GPR155
NM_001267050.2	GPR155
NM_152529.7	GPR155
NM_001267051.1	GPR155
XM_017003487.1	GPR155
XM_017003485.2	GPR155
XM_017003486.2	GPR155
XM_011511780.3	WIPF1
NM_003387.5	WIPF1
NM_001077269.1	WIPF1
NM_001822.7	CHN1
NM_001371514.1	CHN1
NM_001371513.1	CHN1
NM_001025201.4	CHN1
NR_038133.2	CHN1
XR_001739794.1	LOC107985962
XM_011510497.2	MTX2
NM_001319097.2	MTX2
NM_001319098.2	MTX2
NM_006554.5	MTX2
NM_001006635.3	MTX2
XR_923622.2	LOC105373760
XR_001739796.1	LOC105373760
XR_001739795.1	LOC105373760
NR_026966.1	LOC100130691
NM_003659.4	AGPS
XR_001739007.2	AGPS
XM_011512041.2	AGPS
XM_011512042.1	AGPS
XM_011512043.2	AGPS
NM_001077196.2	PDE11A
NM_016953.4	PDE11A
NM_001077197.1	PDE11A
NM_001077358.1	PDE11A
XM_017003321.1	RBM45
XM_017003320.1	RBM45
NM_152945.4	RBM45
NM_001365578.1	RBM45
NM_001365579.1	RBM45
NM_145739.3	OSBPL6
XM_024453100.1	TTN
XM_017004819.1	TTN
XM_024453095.1	TTN
XM_024453094.1	TTN
XM_024453096.1	TTN
XM_017004822.1	TTN
XM_024453097.1	TTN
XM_024453098.1	TTN
XM_017004823.1	TTN
XM_024453099.1	TTN
XM_017004820.1	TTN
NM_001267550.2	TTN
NM_001256850.1	TTN
XM_017004821.1	TTN
NM_133378.4	TTN
NM_133432.3	TTN
NM_133437.4	TTN
NM_003319.4	TTN
NM_133379.5	TTN
XR_001738715.2	CCDC141
XM_017003870.2	CCDC141
XM_017003869.2	CCDC141
XM_011510992.3	CCDC141
XM_017003868.2	CCDC141
XM_017003867.2	CCDC141
XM_011510993.3	CCDC141
NM_173648.4	CCDC141
XM_011510991.3	CCDC141
NM_001316745.2	CCDC141
XR_001739140.1	LOC105373766
XR_001739139.1	LOC105373766
NM_178123.5	SESTD1
XM_011512141.2	SESTD1
XM_011512139.2	SESTD1
XM_017005250.1	SESTD1
XM_017005251.1	SESTD1
XR_001739031.1	SESTD1
XR_001739032.1	SESTD1
XM_011510719.2	ZNF385B
XM_011510720.2	ZNF385B
NM_001352814.2	ZNF385B
NM_001282725.2	ZNF385B
XM_011510716.2	ZNF385B
XM_011510717.2	ZNF385B
NM_001352812.2	ZNF385B
NM_001352813.1	ZNF385B
NM_001352815.1	ZNF385B
NM_001113397.2	ZNF385B
NM_001352817.1	ZNF385B
NM_001352808.2	ZNF385B
NM_001352809.2	ZNF385B
NM_001352811.2	ZNF385B
NM_001352810.2	ZNF385B
NM_152520.6	ZNF385B
NM_001352816.2	ZNF385B
XM_011510713.3	ZNF385B
NR_104234.1	ZNF385B
NR_148059.1	ZNF385B
NR_148058.2	ZNF385B
NR_148056.2	ZNF385B
NR_148054.2	ZNF385B
NR_148057.2	ZNF385B
XM_017003441.2	ZNF385B
XM_011510723.2	ZNF385B
XM_005246726.3	CWC22
NM_020943.3	CWC22
XR_923635.2	LOC105373768
NR_104321.1	SCHLAP1
NR_104320.1	SCHLAP1
NR_104319.1	SCHLAP1
NR_104323.1	SCHLAP1
NR_104324.1	SCHLAP1
NR_104325.1	SCHLAP1
NR_104322.1	SCHLAP1
NM_001278555.1	UBE2E3
NM_182678.2	UBE2E3
XM_017003167.2	UBE2E3
NM_006357.4	UBE2E3
XM_005246244.2	UBE2E3
NM_001278554.1	UBE2E3
NR_130784.1	LINC01934
NM_000885.6	ITGA4
NM_001287504.2	ITPRID2
NM_001287503.2	ITPRID2
NM_006751.7	ITPRID2
NM_001130445.3	ITPRID2
NR_109843.2	ITPRID2
XM_017004782.2	ITPRID2
XM_005246813.2	ITPRID2
XM_005246812.2	ITPRID2
XR_001738913.2	ITPRID2
XR_001738910.2	ITPRID2
XR_001738912.2	ITPRID2
XR_001738911.2	ITPRID2
XR_001738907.2	ITPRID2
XR_001738906.2	ITPRID2
XR_001738908.2	ITPRID2
XR_001738905.2	ITPRID2
XR_002959326.1	ITPRID2
XM_011511702.3	ITPRID2
NR_048567.1	PPP1R1C
NM_001080545.2	PPP1R1C
NM_001261425.2	PPP1R1C
NM_001261424.2	PPP1R1C
NR_048566.2	PPP1R1C
XM_017003451.1	PPP1R1C
XR_001739816.1	LOC102724288
NM_001363871.2	PDE1A
NM_001258314.1	PDE1A
NM_001258313.1	PDE1A
XM_011511326.2	PDE1A
XM_011511325.3	PDE1A
XR_002959304.1	PDE1A
XR_427200.3	LOC101929976
NM_001463.4	FRZB
NM_205842.3	NCKAP1
NM_013436.5	NCKAP1
XM_006712200.3	NCKAP1
XM_006712201.3	NCKAP1
XR_923653.2	LOC105373777
XR_923654.2	LOC105373777
XR_923652.2	LOC102724340
XR_001739819.1	LOC102724340
XR_001739818.2	LOC102724340
XR_923650.2	LOC105373776
NM_194250.2	ZNF804A
XR_923663.1	LOC105373781
XR_923661.1	LOC105373781
XR_923662.1	LOC105373781
NR_110216.1	FSIP2-AS2
NR_110215.1	FSIP2-AS2
NR_110214.1	FSIP2-AS2
NR_110217.1	FSIP2-AS2
XR_001739142.2	LOC107985782
XR_001739145.2	LOC107985783
XR_001739823.1	LOC105373786
NM_001369435.1	CALCRL
NM_001369434.1	CALCRL
NM_005795.6	CALCRL
NM_001271751.2	CALCRL
XM_005246232.3	CALCRL
XM_005246234.4	CALCRL
NR_126396.1	LINC01090
NM_001252669.1	GULP1
NM_001252668.1	GULP1
XM_011511332.2	GULP1
XM_011511335.2	GULP1
XM_006712589.3	GULP1
XM_011511329.1	GULP1
XM_017004308.1	GULP1
XM_011511333.1	GULP1
XM_006712581.1	GULP1
XM_017004303.1	GULP1
XR_002959305.1	GULP1
XM_017004307.1	GULP1
XM_006712582.1	GULP1
XM_017004305.1	GULP1
NM_016315.4	GULP1
XM_006712580.4	GULP1
XM_017004304.2	GULP1
NR_045562.2	GULP1
NR_045563.2	GULP1
XM_006712583.4	GULP1
XM_006712584.4	GULP1
XM_017004306.1	GULP1
XM_006712585.1	GULP1
XM_011511331.1	GULP1
NM_000090.3	COL3A1
NM_000393.5	COL5A2
XM_011510573.3	COL5A2
XR_001739825.1	LOC101927252
XM_011511986.2	C2orf88
XM_011511982.1	C2orf88
XM_005246905.1	C2orf88
XM_011511985.3	C2orf88
XM_011511984.3	C2orf88
XM_011511983.1	C2orf88
NM_001042521.2	C2orf88
XM_006712795.3	C2orf88
NM_001042520.1	C2orf88
NM_001042519.2	C2orf88
NM_032321.3	C2orf88
XM_017005096.1	C2orf88
NM_014362.4	HIBCH
NM_198047.3	HIBCH
XM_011510953.2	HIBCH
XR_922903.2	HIBCH
XM_005246654.2	MFSD6
XM_005246656.3	MFSD6
NM_017694.4	MFSD6
XM_017004392.1	MFSD6
XM_011511368.1	MFSD6
XR_002959308.1	MFSD6
XM_017003100.1	NEMP2
XM_017003099.1	NEMP2
XM_017003098.1	NEMP2
XM_017004783.2	STAT1
XR_001738914.2	STAT1
XR_001738915.2	STAT1
NM_007315.3	STAT1
XM_006712718.1	STAT1
XM_006712719.3	STAT4
NM_003151.4	STAT4
NM_001243835.2	STAT4
XM_011511705.2	STAT4
XM_017004784.2	STAT4
XM_024452914.1	MYO1B
XM_024452915.1	MYO1B
NM_001161819.3	MYO1B
NM_012223.5	MYO1B
NM_001330237.2	MYO1B
NM_001330238.2	MYO1B
NM_001130158.3	MYO1B
XM_005246572.1	MYO1B
XM_017004158.1	MYO1B
XM_017003739.2	TMEFF2
NM_001305134.1	TMEFF2
NM_016192.4	TMEFF2
XM_011510890.3	TMEFF2
XM_017003740.2	TMEFF2
XR_001739832.1	LOC107985969
NR_110222.1	LINC01821
XR_923732.2	LOC105373816
XM_011511505.3	SLC39A10
XM_011511504.2	SLC39A10
XM_017004522.2	SLC39A10
NM_001127257.2	SLC39A10
NM_020342.3	SLC39A10
XM_011511507.2	SLC39A10
XM_005246689.4	SLC39A10
XM_011511506.3	SLC39A10
XM_011511497.2	DNAH7
XM_011511489.2	DNAH7
XM_011511490.3	DNAH7
XM_017004504.2	DNAH7
XM_011511488.3	DNAH7
NM_018897.3	DNAH7
XM_011511491.3	DNAH7
XM_011511494.3	DNAH7
XM_011511493.3	DNAH7
XM_011511492.3	DNAH7
XR_922968.3	DNAH7
XM_011511495.3	DNAH7
NM_001304840.3	HECW2
NM_020760.4	HECW2
NM_001348768.2	HECW2
XM_006712648.4	HECW2
XM_024453021.1	HECW2
XM_024453020.1	HECW2
XM_006712646.3	HECW2
XM_024453156.1	PGAP1
XM_017004992.1	PGAP1
XM_017004994.1	PGAP1
XM_017004993.1	PGAP1
NM_001321099.2	PGAP1
NM_024989.4	PGAP1
NM_001321100.2	PGAP1
XR_001738959.1	PGAP1
NR_046837.1	ANKRD44-IT1
NM_012433.3	SF3B1
XR_001738680.2	SF3B1
NM_001202485.2	HSPE1-MOB4
NM_199482.4	MOB4
NM_001100819.3	MOB4
NM_015387.5	MOB4
NM_001204094.1	MOB4
NM_144629.3	RFTN2
XM_011510595.3	RFTN2
XM_011510596.3	RFTN2
XM_011510597.3	RFTN2
XM_011510598.3	RFTN2
XM_017003332.2	RFTN2
NM_006226.4	PLCL1
XM_011511351.2	PLCL1
XM_005246643.4	PLCL1
XM_017004340.2	PLCL1
XM_017004339.2	PLCL1
NR_110267.1	LINC01923
XR_923759.2	LOC105373831
XR_923760.2	LOC105373831
NM_001172517.1	SATB2
XM_024452768.1	SATB2
XM_024452767.1	SATB2
XM_005246396.3	SATB2
XM_017003656.1	SATB2
NM_001172509.2	SATB2
NM_015265.4	SATB2
XM_011510840.3	SATB2
NR_110270.1	LINC01877
XM_024452864.1	FTCDNL1
XM_024452852.1	FTCDNL1
XM_024452863.1	FTCDNL1
XM_024452865.1	FTCDNL1
XM_024452871.1	FTCDNL1
XM_024452853.1	FTCDNL1
XM_024452868.1	FTCDNL1
XR_001739856.2	LOC101927687
XR_923774.3	LOC101927687
XR_923776.3	LOC101927687
XR_923766.3	LOC101927687
XR_001739858.1	LOC101927687
XR_001739857.2	LOC101927687
XR_923769.3	LOC101927687
XR_923762.3	LOC101927687
XR_923771.3	LOC101927687
XR_923775.3	LOC101927687
NM_015535.3	SPATS2L
NM_001282743.1	SPATS2L
NM_001282735.1	SPATS2L
XM_024452788.1	SPATS2L
NM_001100424.1	SPATS2L
NM_001100422.1	SPATS2L
XM_011510939.1	SPATS2L
XM_017003787.1	SPATS2L
XM_005246457.1	SPATS2L
XM_011510938.1	SPATS2L
XM_017003786.1	SPATS2L
XM_005246456.1	SPATS2L
NM_001100423.2	SPATS2L
XM_024452786.1	SPATS2L
XM_005246459.1	SPATS2L
XM_024452785.1	SPATS2L
XM_017003784.2	SPATS2L
NM_001282744.1	SPATS2L
XM_024452787.1	SPATS2L
XM_017003785.2	SPATS2L
XM_005246458.2	SPATS2L
XM_017003453.1	SGO2
XM_017003454.2	SGO2
XM_005246344.4	SGO2
XM_005246345.4	SGO2
XM_017003452.2	SGO2
NM_001160046.1	SGO2
NM_001160033.1	SGO2
NM_152524.6	SGO2
XM_011510734.3	SGO2
XM_017003947.2	AOX1
XM_017003946.1	AOX1
XM_011511062.1	AOX1
NM_001159.4	AOX1
NR_110275.1	BZW1-AS1
NM_006190.5	ORC2
NR_033915.2	ORC2
XM_011511253.3	ORC2
XM_006712555.4	ORC2
XM_011511252.3	ORC2
XR_922930.3	ORC2
XR_001738755.2	ORC2
XR_002959301.1	ORC2
NM_001321622.2	FAM126B
NM_001321626.2	FAM126B
NM_001321628.2	FAM126B
NM_001321625.2	FAM126B
NM_001321619.2	FAM126B
NM_001321621.2	FAM126B
NM_001321627.1	FAM126B
NM_001321629.1	FAM126B
NM_001321623.1	FAM126B
NM_173822.5	FAM126B
NM_001321624.1	FAM126B
NM_001321618.1	FAM126B
XM_017003879.1	FAM126B
XM_006712443.3	FAM126B
XM_006712796.3	CASP10
NM_032976.3	CASP10
XM_011511990.2	CASP10
XM_005246907.2	CASP10
XR_923044.2	CASP10
XR_923043.2	CASP10
NM_001306083.2	CASP10
NM_001230.5	CASP10
NM_001206524.2	CASP10
NM_032977.4	CASP10
NM_001206542.2	CASP10
NM_032974.5	CASP10
XM_017004438.1	STRADB
XM_005246669.2	STRADB
NM_018571.6	STRADB
NM_001206864.2	STRADB
NM_001168221.2	C2CD6
NM_152525.6	C2CD6
NM_001168216.2	C2CD6
XM_006712331.3	C2CD6
XM_006712332.3	C2CD6
XM_024452728.1	C2CD6
XM_006712336.3	C2CD6
XM_006712335.4	C2CD6
XM_006712333.3	C2CD6
XM_006712334.3	C2CD6
XM_011510736.2	C2CD6
NM_001168217.2	C2CD6
NM_020919.4	ALS2
XM_006712655.3	ALS2
XM_017004572.2	ALS2
XM_024453025.1	ALS2
XM_006712654.3	ALS2
XM_017004569.2	ALS2
XM_024453024.1	ALS2
XR_002959320.1	ALS2
XR_001738866.2	ALS2
XR_001738867.2	ALS2
XR_001738864.2	ALS2
XR_001738865.2	ALS2
XM_017004570.2	ALS2
XM_005246782.4	CDK15
NM_139158.2	CDK15
XM_011511654.2	CDK15
XM_011511650.2	CDK15
NM_001261436.1	CDK15
XM_011511652.1	CDK15
NM_001261435.1	CDK15
NM_001366386.1	CDK15
XR_922990.1	CDK15
XM_011511656.2	CDK15
XM_011511655.2	CDK15
XM_011511657.2	CDK15
NM_001367720.2	KIAA2012
NM_001277372.4	KIAA2012
XM_017003112.2	KIAA2012
XM_017003111.2	KIAA2012
NR_135244.1	KIAA2012-AS1
NR_135243.1	KIAA2012-AS1
XM_011511687.1	BMPR2
NM_001204.7	BMPR2
NM_173511.4	FAM117B
NM_018256.4	WDR12
NM_001371664.1	WDR12
XM_011511658.3	NBEAL1
XM_011511663.3	NBEAL1
XM_005246787.4	NBEAL1
XM_006712698.4	NBEAL1
NM_001114132.1	NBEAL1
XM_006712699.4	NBEAL1
XM_011511659.2	NBEAL1
XM_011511660.2	NBEAL1
XM_011511662.2	NBEAL1
XM_005246788.2	NBEAL1
XM_017004729.1	NBEAL1
XM_006712645.3	CYP20A1
XR_001738857.1	CYP20A1
NM_001371700.1	CYP20A1
NM_001371703.1	CYP20A1
NM_001371696.1	CYP20A1
NM_001371704.1	CYP20A1
NM_001371699.1	CYP20A1
NM_001371701.1	CYP20A1
NM_001371702.1	CYP20A1
NM_001371697.1	CYP20A1
NM_001371706.1	CYP20A1
NM_177538.3	CYP20A1
NM_001371695.1	CYP20A1
NR_163983.1	CYP20A1
NR_163984.1	CYP20A1
NR_163982.1	CYP20A1
NR_163981.1	CYP20A1
NR_163985.1	CYP20A1
NM_001371705.1	CYP20A1
NM_001371698.1	CYP20A1
XM_006712644.4	CYP20A1
NM_012092.4	ICOS
XM_011510553.2	PARD3B
XM_017003294.1	PARD3B
NM_201279.2	NRP2
NM_003872.3	NRP2
NM_201266.2	NRP2
XM_017005188.2	NRP2
XM_017005187.2	NRP2
XR_923057.3	NRP2
XR_923055.3	NRP2
XM_011511376.2	INO80D
XM_011511369.3	INO80D
XM_011511375.2	INO80D
NM_017759.5	INO80D
XM_011511373.3	INO80D
XM_011511370.2	INO80D
XM_011511371.2	INO80D
NM_001261454.1	GPR1
NM_001261455.1	GPR1
NM_001261453.1	GPR1
NM_001261452.1	GPR1
NM_005279.3	GPR1
NM_001098199.1	GPR1
XM_005246471.3	GPR1
XM_017004575.2	ZDBF2
XM_017004573.2	ZDBF2
XM_011511532.3	ZDBF2
NM_020923.3	ZDBF2
NM_001369654.1	ZDBF2
XM_017004574.1	ZDBF2
XM_011511534.2	ZDBF2
XM_011511533.2	ZDBF2
XM_005246713.3	ZDBF2
NM_001285549.2	ZDBF2
XM_011511535.3	ZDBF2
XM_005246712.5	ZDBF2
XM_017004576.1	ZDBF2
NM_001093730.1	DYTN
XM_017003372.2	CPO
NM_173077.3	CPO
NM_001270944.1	KLF7
NM_003709.4	KLF7
NM_001270942.1	KLF7
NM_001270943.2	KLF7
NR_073108.1	KLF7
XM_017005162.1	KLF7
XM_017005164.2	KLF7
XM_011512073.2	KLF7
XM_005246926.3	KLF7
XM_017005161.1	KLF7
XM_006712815.3	KLF7
XM_011512072.2	KLF7
XM_024453196.1	KLF7
XM_011512074.2	KLF7
NR_110283.1	MYOSLID-AS1
NM_152523.2	CCNYL1
NM_001142300.1	CCNYL1
NM_001330218.1	CCNYL1
XM_017004072.2	PLEKHM3
NM_001080475.3	PLEKHM3
XM_005246545.3	PLEKHM3
XM_017004073.1	PLEKHM3
XM_011511160.2	PLEKHM3
XM_006712521.4	PLEKHM3
XM_017004071.1	PLEKHM3
XM_011511163.2	PLEKHM3
NR_038437.1	LOC100507443
XM_011510779.2	PIKFYVE
XM_017003573.1	PIKFYVE
XM_011510784.2	PIKFYVE
XM_011510780.2	PIKFYVE
XM_017003570.1	PIKFYVE
XM_011510786.3	PIKFYVE
XM_011510792.3	PIKFYVE
XM_011510785.3	PIKFYVE
XM_011510781.3	PIKFYVE
XM_011510783.3	PIKFYVE
XM_011510782.3	PIKFYVE
XM_011510778.3	PIKFYVE
NM_015040.4	PIKFYVE
NM_152671.3	PIKFYVE
NM_001178000.1	PIKFYVE
XM_011510788.1	PIKFYVE
XM_011510790.1	PIKFYVE
XM_011510787.1	PIKFYVE
XM_017003571.1	PIKFYVE
XM_011510789.2	PIKFYVE
XM_017003569.1	PIKFYVE
XM_017003568.1	PIKFYVE
XM_017003572.1	PIKFYVE
NM_001371907.1	PTH2R
NM_001309516.2	PTH2R
NM_001371906.1	PTH2R
NM_001371905.1	PTH2R
NR_163992.1	PTH2R
NR_163991.1	PTH2R
NR_163993.1	PTH2R
NR_163994.1	PTH2R
XR_001739862.1	LOC105373855
NM_182587.4	UNC80
NM_001371986.1	UNC80
XM_017003891.1	UNC80
XM_011511012.1	UNC80
XM_017003893.1	UNC80
XM_011511010.2	UNC80
XM_017003890.1	UNC80
XM_017003884.1	UNC80
XM_017003889.1	UNC80
XM_017003888.1	UNC80
XM_005246476.1	UNC80
XM_011511006.1	UNC80
XM_011511007.1	UNC80
XM_017003887.1	UNC80
XM_011511005.1	UNC80
XM_017003886.1	UNC80
XM_011511008.1	UNC80
XM_011511004.1	UNC80
NM_032504.1	UNC80
XR_002959283.1	UNC80
XM_017003892.1	UNC80
XM_017003894.1	UNC80
XM_011510710.2	KANSL1L
XM_017003430.1	KANSL1L
XM_005246329.4	KANSL1L
XM_011510707.3	KANSL1L
XM_005246328.4	KANSL1L
XM_005246332.5	KANSL1L
XM_005246330.4	KANSL1L
NM_152519.4	KANSL1L
NM_001307976.2	KANSL1L
XR_001738645.2	KANSL1L
XM_011510706.3	KANSL1L
XM_011510709.2	KANSL1L
XM_005246334.5	KANSL1L
XM_006712320.3	KANSL1L
NR_110606.1	LANCL1-AS1
NR_110605.1	LANCL1-AS1
NR_110604.1	LANCL1-AS1
NM_001122633.3	CPS1
NM_001369257.1	CPS1
NM_001369256.1	CPS1
NR_161225.1	CPS1
NM_001875.5	CPS1
NR_163592.1	CPS1
XR_001739867.1	LOC107985978
XM_017003582.1	ERBB4
XM_017003591.2	IKZF2
XM_011510816.3	IKZF2
XM_011510815.3	IKZF2
XM_017003592.2	IKZF2
XM_011510817.3	IKZF2
XM_005246386.5	IKZF2
XM_011510819.3	IKZF2
XM_011510804.3	IKZF2
XM_011510810.3	IKZF2
XM_005246385.4	IKZF2
XM_011510808.3	IKZF2
XM_011510803.3	IKZF2
XM_005246384.5	IKZF2
XM_011510807.3	IKZF2
XM_011510811.3	IKZF2
XM_011510802.3	IKZF2
XM_011510809.3	IKZF2
XM_011510805.3	IKZF2
XM_011510812.3	IKZF2
NM_001371275.1	IKZF2
NM_016260.3	IKZF2
NM_001079526.2	IKZF2
NM_001371276.1	IKZF2
NM_001371274.1	IKZF2
NM_001371277.1	IKZF2
XM_011511837.3	SPAG16
XM_011511827.2	SPAG16
XM_011511829.2	SPAG16
XM_011511828.2	SPAG16
XM_011511832.2	SPAG16
XM_011511831.2	SPAG16
NM_001345929.2	VWC2L
NM_001080500.4	VWC2L
NR_159945.1	VWC2L
XM_017004187.2	ATIC
XR_001739875.1	LOC102724861
XR_001739874.1	LOC102724861
NR_037195.1	LINC00607
NM_021141.4	XRCC5
NM_020814.3	MARCHF4
XR_001739881.1	LOC107985985
NM_001313993.1	IGFBP2
NM_001313992.1	IGFBP2
NM_000597.3	IGFBP2
NM_001313990.2	IGFBP2
NR_133642.1	DIRC3-AS1
NR_026597.2	DIRC3
NM_022648.6	TNS1
XM_017004813.2	TNS1
XM_017004815.1	TNS1
XM_017004814.1	TNS1
XM_024453068.1	TNS1
XM_024453070.1	TNS1
XM_024453073.1	TNS1
XM_024453071.1	TNS1
XM_024453074.1	TNS1
XM_024453069.1	TNS1
XM_024453075.1	TNS1
XM_024453076.1	TNS1
XM_024453072.1	TNS1
NM_001308022.1	TNS1
XM_024453077.1	TNS1
NM_001308023.1	TNS1
XM_024453080.1	TNS1
XM_024453081.1	TNS1
XM_024453082.1	TNS1
XM_017004811.1	TNS1
XM_011511723.2	TNS1
XM_017004812.1	TNS1
XM_024453078.1	TNS1
XM_024453084.1	TNS1
XM_024453079.1	TNS1
XM_024453083.1	TNS1
XM_017003113.1	ARPC2
XM_017003114.1	ARPC2
XM_017003115.2	ARPC2
NM_152862.3	ARPC2
XM_024452509.1	ARPC2
NM_005731.3	ARPC2
XM_011511148.2	CATIP
XM_005246541.4	CATIP
XM_005246539.4	CATIP
XM_011511150.2	CATIP
NM_198559.2	CATIP
NM_001320865.2	CATIP
XM_017004053.2	CATIP
XM_011511149.2	CATIP
NM_020935.3	USP37
XM_011511538.3	USP37
XM_005246722.4	USP37
XM_005246721.4	USP37
XM_005246720.3	USP37
XM_017004577.2	USP37
XM_005246724.2	USP37
XM_011511541.2	USP37
XM_017005118.2	PLCD4
XM_017005117.1	PLCD4
XM_005246913.2	PLCD4
XM_024453182.1	PLCD4
XM_017005116.1	PLCD4
XM_017005115.1	PLCD4
XM_011512012.1	PLCD4
XR_241325.1	PLCD4
NM_032726.4	PLCD4
XM_017005114.1	PLCD4
XM_017005119.2	PLCD4
XM_011511929.2	WNT10A
NM_025216.3	WNT10A
XM_011511930.1	WNT10A
XM_011510921.1	CFAP65
XM_011510903.1	CFAP65
XM_011510910.1	CFAP65
XM_011510916.1	CFAP65
XM_011510912.1	CFAP65
XM_017003754.1	CFAP65
XM_017003752.1	CFAP65
XM_011510909.1	CFAP65
XM_011510914.1	CFAP65
XM_011510911.1	CFAP65
NM_194302.4	CFAP65
XM_011510908.1	CFAP65
XM_011510915.1	CFAP65
XM_011510904.2	CFAP65
XM_017003755.1	CFAP65
XM_017003753.1	CFAP65
XM_011510919.1	CFAP65
NM_001039550.2	DNAJB2
NM_006736.6	DNAJB2
NM_001303098.1	TMEM198
NM_001005209.3	TMEM198
XM_017003367.2	TMEM198
XR_923927.3	LOC105373890
XR_923931.2	LOC105373893
XR_923937.2	LOC105373895
XR_001739896.1	LOC107985988
XR_001739895.1	LOC107985988
XR_001739897.1	LOC107985988
XR_001739902.1	LOC107985990
NM_001363748.2	EPHA4
NM_004438.5	EPHA4
NM_001304537.2	EPHA4
NM_001304536.1	EPHA4
XR_001739235.1	LOC105373899
XR_923942.1	LOC105373899
XR_001739234.1	LOC105373899
NM_001320834.2	SGPP2
NM_152386.4	SGPP2
NM_001320833.2	SGPP2
XM_017003355.1	SGPP2
NM_058165.3	MOGAT1
NM_001136528.2	SERPINE2
NM_001136530.1	SERPINE2
NM_006216.3	SERPINE2
NR_073116.1	SERPINE2
XM_017004332.2	SERPINE2
XM_017004330.1	SERPINE2
XM_005246641.2	SERPINE2
NM_001257198.2	CUL3
NM_003590.5	CUL3
NM_001257197.1	CUL3
XM_011511996.2	CUL3
XM_011511995.1	CUL3
XM_006712800.2	CUL3
XM_011511994.3	CUL3
XR_923955.1	LOC105373909
NM_001290263.2	DOCK10
NM_001363762.1	DOCK10
XM_006712617.4	DOCK10
XM_017004447.1	DOCK10
NM_014689.3	DOCK10
XM_017004445.2	DOCK10
XM_017004441.2	DOCK10
XM_017004444.2	DOCK10
XM_017004442.2	DOCK10
XM_017004446.2	DOCK10
XM_017004443.2	DOCK10
XR_001739905.1	LOC105373914
XR_001739906.1	LOC105373914
XR_001739907.1	LOC107985992
NM_005544.2	IRS1
NM_001349069.1	RHBDD1
XR_001738988.2	RHBDD1
XR_001738984.2	RHBDD1
NM_001349071.2	RHBDD1
NM_032276.5	RHBDD1
NM_001349072.2	RHBDD1
NM_001167608.3	RHBDD1
XR_001738990.2	RHBDD1
XM_017005094.1	RHBDD1
XM_017005092.2	RHBDD1
XM_017005084.2	RHBDD1
XM_017005087.2	RHBDD1
XM_017005085.2	RHBDD1
XR_001738991.2	RHBDD1
XR_001738983.2	RHBDD1
XR_001738987.2	RHBDD1
XR_001738985.2	RHBDD1
XM_017005090.2	RHBDD1
XM_017005086.2	RHBDD1
XM_017005095.1	RHBDD1
XM_017005093.1	RHBDD1
XM_017005088.1	RHBDD1
XM_017005083.1	RHBDD1
XR_001738989.2	RHBDD1
XR_001738982.2	RHBDD1
XR_001738986.2	RHBDD1
XM_011510562.2	COL4A4
XM_011510570.2	COL4A4
XM_011510565.2	COL4A4
XM_011510559.2	COL4A4
XM_011510560.2	COL4A4
XM_017003298.1	COL4A4
XM_011510561.2	COL4A4
XM_011510566.2	COL4A4
XM_011510567.2	COL4A4
XM_017003300.1	COL4A4
XM_011510569.2	COL4A4
XR_001738602.1	COL4A4
XR_922837.2	COL4A4
XR_001738603.1	COL4A4
XR_001738606.1	COL4A4
XR_001738607.1	COL4A4
XR_001738604.1	COL4A4
NM_000092.5	COL4A4
XM_011510572.3	COL4A4
XM_017003297.1	COL4A4
XM_011510557.2	COL4A4
XM_011510558.2	COL4A4
XM_005246282.3	COL4A4
XM_005246281.3	COL4A4
XM_006712246.3	COL4A4
XM_017003296.1	COL4A4
XM_017003299.1	COL4A4
XM_011510568.2	COL4A4
XM_005246280.3	COL4A3
XM_017003295.1	COL4A3
XM_006712245.3	COL4A3
XM_011510555.1	COL4A3
XM_005246277.3	COL4A3
XR_001738601.1	COL4A3
